Unnamed: 0,country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
6695,India,p1,Monthly,Digital,N,Medium,Y,Y,2,3.0107529381883142,13.956198218287724,65.8791072090882,70.58341922571195,2019Q1
7272,India,p2,Monthly,Digital,Y,Low,N,N,2,5.009040884077447,12.705588382062537,72.09919673786503,66.78383582102924,2019Q1
8107,Japan,p2,Bi-annual,Digital,Y,Medium,N,N,2,6.716091606084961,30.83551968151015,89.12025166300172,87.09666611373802,2018Q4
9296,USA,p2,Monthly,Digital,Y,Low,Y,N,5,4.66009870766986,91.80416735973924,79.67187197854749,75.16819420788389,2019Q3
6208,USA,p1,Annual,Offline,Y,High,Y,N,1,7.0,53.19050000000001,80.1259412833676,79.312,2019Q4
8167,Japan,p2,Bi-annual,Offline,Y,High,N,Y,4,4.01029691663076,17.158562833480193,83.97885965962493,89.113553825174,2019Q3
5733,USA,p2,Monthly,Digital,Y,High,N,N,5,3.0,109.88,76.19681451491054,73.59,2019Q4
2246,India,p1,Monthly,Digital,N,High,Y,Y,3,4.0,8.800600000000001,68.34372072195427,65.61,2020Q2
6074,India,p1,Annual,Digital,N,Medium,Y,N,5,6.0,5.63,67.59971016619623,65.99600000000001,2019Q4
8539,USA,p1,Annual,Offline,Y,Low,Y,N,5,5.0083347484925405,32.87893220214603,77.19036979572498,83.96164321398894,2019Q2
6122,India,p1,Annual,Digital,Y,Medium,Y,N,4,3.0,9.0657,63.17960910220041,63.7246,2019Q4
4924,Japan,p1,Annual,Offline,Y,High,N,Y,5,5.0,22.02,90.98346729853024,89.97,2019Q4
8077,Japan,p2,Bi-annual,Digital,Y,High,N,N,2,7.04146385244069,38.15653856153259,92.45820455133384,90.84749924893195,2019Q3
2946,India,p1,Annual,Offline,Y,Medium,Y,N,4,6.0,10.805500000000002,73.59584166543954,71.26899999999999,2020Q2
4250,Japan,p1,Monthly,Offline,Y,High,N,N,2,5.0,30.61,75.62895406356473,79.69999999999999,2020Q3
3121,USA,p2,Annual,Offline,N,Low,Y,N,3,7.0,39.1307,81.26603504027266,81.4237,2020Q2
1361,USA,p2,Annual,Offline,Y,Medium,Y,N,3,5.0,84.5906,84.133111281284,82.5846,2020Q1
1163,USA,p2,Monthly,Offline,N,Low,N,N,5,5.0,47.99,70.76897542537854,74.48,2020Q1
6236,USA,p1,Monthly,Digital,N,High,Y,N,1,1.0,29.9606,74.56935120424684,67.82959999999999,2019Q4
3167,India,p2,Monthly,Digital,N,Low,Y,N,2,4.0,19.0907,64.7448628783301,66.32329999999999,2020Q2
4948,USA,p1,Annual,Offline,N,High,N,Y,5,5.0,23.55,82.77021811097018,79.44,2019Q4
6921,India,p1,Monthly,Offline,Y,Medium,N,Y,2,4.988734072180289,19.740945008377075,74.58722951132154,79.11570010070828,2019Q1
4340,India,p1,Annual,Digital,N,Low,N,N,5,4.0,7.36,62.0583565997084,60.86,2020Q3
174,USA,p1,Monthly,Offline,Y,High,N,Y,5,5.0,65.99,77.6554459125571,76.0,2020Q1
5170,Japan,p1,Bi-annual,Digital,Y,Low,N,Y,3,5.0,21.06,86.62673800191904,89.93,2019Q4
365,USA,p2,Annual,Offline,N,Low,N,Y,5,6.0,39.99,78.65730443896173,79.5,2020Q1
8675,USA,p1,Monthly,Digital,Y,Medium,N,N,3,3.006421697953696,56.0440177802769,69.64932630725582,62.351977681351215,2019Q2
7274,India,p2,Monthly,Digital,Y,Low,N,N,3,2.027466931594308,19.03098743997924,60.30745043575028,60.43023680127568,2018Q4
4896,Japan,p1,Annual,Offline,N,Medium,N,Y,2,6.0,17.91,76.99733085862779,78.58,2019Q4
9119,USA,p2,Annual,Offline,Y,High,N,N,2,6.007333581339735,82.8893956199672,92.9403362666961,90.32523548545034,2018Q4
4603,India,p2,Annual,Digital,Y,High,Y,N,4,4.0,11.13,83.75570530430244,77.552,2020Q3
6275,India,p2,Annual,Offline,Y,Low,Y,N,3,6.0,13.607,77.44204995799718,73.1964,2019Q4
5800,Japan,p1,Annual,Offline,N,High,N,N,3,5.0,13.55,82.2597678139058,85.23000000000002,2019Q4
2653,Japan,p2,Monthly,Digital,N,High,N,N,3,7.0,35.230000000000004,83.61301224246651,84.06,2020Q2
381,India,p2,Annual,Digital,N,Low,N,Y,5,3.0,14.99,69.36800073151063,69.25,2020Q1
1938,Japan,p1,Annual,Digital,Y,Low,N,Y,5,4.0,23.39,83.56642054120275,85.1,2020Q2
8142,Japan,p2,Bi-annual,Offline,N,Medium,N,N,1,4.016377698600575,42.02488486943004,84.02873571388069,82.94579367927258,2018Q4
8961,USA,p2,Annual,Digital,Y,High,N,Y,5,4.01012010380526,91.44442198799116,79.57420950731316,86.25494912055652,2019Q3
8153,Japan,p2,Bi-annual,Offline,N,Medium,N,Y,2,6.00276716561409,19.743173108781484,81.59404147349484,81.00274324763298,2019Q3
2467,USA,p2,Monthly,Offline,N,Medium,N,N,3,5.0,47.48,76.06158273861988,75.97,2020Q2
7275,India,p2,Monthly,Digital,Y,Low,N,N,5,3.019761786267709,11.031041180103395,69.40274316026199,70.50260405510751,2018Q4
2062,India,p1,Annual,Offline,N,Low,N,Y,2,5.0,8.16,66.18654504395266,66.33,2020Q2
4207,India,p2,Monthly,Digital,Y,High,N,N,4,3.0,12.94,74.14566866402524,70.61,2020Q3
4152,Japan,p1,Monthly,Digital,Y,High,N,N,5,5.0,30.12,78.17497383484599,80.19,2020Q3
7451,Japan,p1,Annual,Digital,N,Low,N,Y,2,3.010179434713692,15.58238367289768,65.56152125238613,75.63546656115666,2018Q4
3602,USA,p1,Annual,Digital,N,Low,N,Y,4,6.0,25.67,74.78137880011593,70.82,2020Q3
5129,Japan,p2,Bi-annual,Offline,N,Low,N,Y,4,4.0,29.68,86.8589484843696,87.81,2019Q4
5141,Japan,p2,Monthly,Digital,N,Low,N,Y,4,5.0,37.900000000000006,80.94293774409704,82.09,2019Q4
5295,India,p2,Monthly,Offline,Y,Medium,Y,Y,4,5.0,16.791,78.05006213466282,75.2,2019Q4
1503,India,p2,Monthly,Digital,Y,Low,Y,N,5,5.0,12.0807,73.74067263551404,72.35340000000001,2020Q1
6224,USA,p1,Annual,Offline,N,High,Y,N,1,3.0,23.250499999999995,78.99791913531666,77.665,2019Q4
7139,India,p2,Annual,Offline,N,Medium,Y,N,4,5.000211678728496,14.385955196956878,70.07278313835712,83.48434823495909,2019Q1
6576,India,p1,Annual,Offline,Y,High,Y,N,5,4.003996704087404,6.003313180128316,74.07443331677081,74.7647141625402,2019Q3
8469,USA,p1,Annual,Offline,N,High,Y,Y,3,5.005820291445339,25.01108447204641,75.81885424109262,78.8716293814805,2019Q1
3376,Japan,p1,Bi-annual,Offline,N,High,N,Y,5,6.0,13.54,83.80720588644363,87.95,2020Q3
7532,Japan,p1,Annual,Offline,Y,Low,N,Y,3,6.989206792832877,14.983372855694956,83.22769172862917,80.70168513883041,2019Q2
3234,Japan,p1,Monthly,Offline,Y,Medium,N,Y,4,8.0,25.47,87.99779376209518,85.02,2020Q3
6504,India,p1,Annual,Offline,N,High,N,N,5,6.003892700474892,6.1948224246795895,66.4242138863164,63.08841611718508,2019Q3
4221,India,p2,Monthly,Offline,N,High,N,N,3,5.0,20.12,73.68235544659039,66.47,2020Q3
8057,Japan,p2,Bi-annual,Digital,N,Low,N,N,2,5.007806144297287,31.140914258889023,82.83448243993729,82.03952489713859,2019Q1
12,Japan,p1,Bi-annual,Offline,Y,Medium,N,Y,5,4.0,20.99,88.60436439738311,89.0,2020Q1
4824,India,p1,Annual,Digital,Y,Medium,N,Y,3,4.0,6.380000000000001,69.59236926001836,67.11,2019Q4
7098,India,p2,Annual,Offline,N,Low,N,N,2,4.013419205382195,24.061146203653653,66.0810256672164,67.45864673767461,2019Q2
3058,India,p1,Annual,Offline,N,High,Y,N,1,4.0,5.5906,73.91482840636509,72.75600000000001,2020Q2
4870,USA,p1,Monthly,Offline,Y,Medium,N,Y,2,5.0,63.08999999999999,79.14931460303802,74.9,2019Q4
4054,Japan,p1,Monthly,Offline,N,Medium,N,N,4,5.0,19.08,85.97510110354067,79.75999999999999,2020Q3
1479,India,p2,Monthly,Offline,N,High,Y,N,2,5.0,17.0905,72.20232992446522,72.03,2020Q1
7531,Japan,p1,Annual,Offline,Y,Low,N,Y,1,3.013932960371677,6.424822376504983,79.98341154371883,75.49760649842207,2019Q3
8559,USA,p1,Bi-annual,Offline,N,Low,N,Y,4,4.010942616922415,25.502033491785976,82.2011848472105,76.67778750107527,2019Q1
1982,USA,p1,Monthly,Offline,Y,Low,N,Y,4,5.0,63.38999999999999,71.96871840328423,74.1,2020Q2
3628,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,2,5.0,19.66,85.1558699955789,87.83,2020Q3
5235,USA,p2,Monthly,Offline,N,Low,N,Y,1,5.0,47.93,83.95808849689419,76.30999999999999,2019Q4
567,India,p2,Monthly,Digital,N,Medium,Y,Y,3,5.0,17.0905,68.66719915510018,69.825,2020Q1
3017,USA,p2,Annual,Digital,Y,High,Y,N,3,6.0,83.79069999999999,85.61187344256331,84.8366,2020Q2
3617,USA,p2,Annual,Offline,Y,Low,N,Y,2,5.0,90.23,75.76186826124004,78.26,2020Q3
2603,India,p2,Annual,Offline,Y,High,N,N,3,3.0,12.69,68.16661475273774,72.66999999999999,2020Q2
610,India,p1,Annual,Digital,Y,High,Y,Y,5,4.0,9.0155,73.50596355357416,69.825,2020Q1
547,India,p2,Annual,Digital,Y,Medium,Y,Y,3,5.0,9.405,75.9191166229641,75.6,2020Q1
5790,India,p1,Monthly,Digital,Y,High,N,N,3,3.0,14.2,67.81202849666957,62.46,2019Q4
5764,Japan,p1,Monthly,Digital,N,High,N,N,5,6.0,16.709999999999997,76.74052769120868,78.7,2019Q4
6657,India,p1,Monthly,Digital,N,Low,N,N,3,3.020294366722095,16.61268885372289,60.07081087793403,65.70827674920265,2018Q4
5217,India,p2,Annual,Digital,Y,Low,N,Y,2,5.0,15.17,68.08534543598252,64.98,2019Q4
3071,India,p2,Monthly,Digital,N,High,Y,N,1,5.0,14.080699999999998,75.4039704149754,73.4305,2020Q2
7443,Japan,p1,Annual,Digital,N,High,N,Y,3,4.992345038044879,12.447542500741935,79.61537871389041,74.07727754524684,2019Q2
4191,USA,p2,Monthly,Offline,Y,High,N,N,3,7.0,106.43,77.99724117648098,78.0,2020Q3
8604,USA,p1,Monthly,Digital,N,Low,Y,N,4,3.991171914690804,50.44581120125544,77.40958975762405,68.69570531275994,2019Q2
5762,India,p1,Monthly,Digital,N,High,N,N,5,4.0,7.350000000000001,58.7684429660669,62.36,2019Q4
2123,India,p2,Annual,Offline,Y,Medium,Y,Y,5,5.0,8.896,79.23682600317377,79.91,2020Q2
5789,USA,p2,Monthly,Digital,Y,High,N,N,3,6.0,106.64,79.96739131401887,77.79,2019Q4
2118,India,p1,Monthly,Digital,N,Medium,Y,Y,4,4.0,8.4405,64.71935857131824,64.35000000000001,2020Q2
1181,Japan,p2,Monthly,Digital,N,Low,N,N,5,6.0,35.99,86.27369279536644,82.32,2020Q1
545,USA,p2,Annual,Digital,Y,Medium,Y,Y,4,5.0,83.69069999999999,81.78114586844339,84.53,2020Q1
4503,India,p2,Monthly,Offline,Y,Medium,Y,N,2,3.0,12.591,79.3705787627086,77.794,2020Q3
4493,USA,p2,Monthly,Digital,N,Medium,Y,N,4,6.0,40.211000000000006,78.1896901352448,84.369,2020Q3
7069,India,p2,Annual,Digital,Y,Low,Y,Y,5,4.015645027958849,5.230110911849124,80.0947500769869,69.55380936096229,2019Q3
6632,India,p1,Bi-annual,Offline,N,High,Y,N,3,6.009197799646143,10.722389185713071,76.02289612481093,75.37208589475307,2019Q3
4841,Japan,p2,Annual,Offline,N,Medium,N,Y,3,5.0,30.49,87.92992754152277,90.5,2019Q4
4804,Japan,p1,Monthly,Digital,N,Medium,N,Y,4,5.0,16.779999999999998,80.07140214549817,79.21,2019Q4
1404,USA,p1,Monthly,Digital,Y,High,Y,N,4,3.0,62.03059999999999,78.72377978428534,74.7936,2020Q1
6640,India,p1,Monthly,Digital,N,High,N,Y,1,2.007379309194841,11.982836031430274,66.82603743883715,71.83427801613993,2018Q4
9073,USA,p2,Annual,Offline,N,Low,N,Y,4,4.995889075722316,37.31184868380642,82.63705226467322,80.17796383555839,2019Q1
9125,USA,p2,Annual,Offline,Y,High,N,Y,3,3.983846628145562,9.062454000636532,72.1286879251754,89.32431435916467,2019Q1
1736,Japan,p1,Bi-annual,Offline,N,Medium,N,Y,1,5.0,11.95,81.90301861159743,84.04,2020Q2
6523,India,p1,Annual,Offline,N,Low,N,Y,4,3.496859887876397,4.861440391055045,71.2273217839226,69.73599052629184,2019Q1
2477,India,p2,Annual,Digital,N,Medium,N,N,4,2.0,14.98,64.45887976022667,67.63000000000001,2020Q2
6212,USA,p1,Monthly,Offline,Y,High,Y,N,1,4.0,60.2907,76.5241745857037,77.6278,2019Q4
1523,India,p2,Annual,Offline,Y,Low,Y,N,3,5.0,9.207,75.41448225693627,77.5964,2020Q1
3014,India,p1,Monthly,Offline,Y,High,Y,N,4,5.0,9.2457,77.01936984816008,75.3663,2020Q2
806,USA,p1,Annual,Digital,Y,Medium,N,N,5,4.0,54.99,76.20465118735568,74.48,2020Q1
7716,Japan,p1,Bi-annual,Offline,Y,Medium,N,N,2,6.540672185032918,31.333766968804778,93.79360496280285,84.6316052115011,2018Q4
6767,India,p1,Monthly,Digital,Y,Low,Y,Y,5,3.00226348748714,5.132244775035634,73.6597887585889,69.34999982168566,2019Q2
3549,India,p2,Annual,Digital,N,Low,N,Y,5,2.0,12.59,76.57053740873232,71.65,2020Q3
2380,Japan,p1,Annual,Offline,Y,Medium,N,N,5,5.0,20.97,84.90412019014546,88.25999999999999,2020Q2
5044,Japan,p1,Bi-annual,Offline,Y,High,N,Y,1,6.0,22.9,84.20484705902558,87.09,2019Q4
2694,Japan,p1,Monthly,Offline,N,High,N,N,0,4.0,19.3,79.58055082639027,81.5,2020Q2
2995,India,p2,Annual,Offline,N,High,Y,N,4,5.0,15.5506,74.14462017427667,76.96940000000001,2020Q2
4648,USA,p1,Annual,Digital,N,High,Y,N,1,3.0,25.1707,76.43836687069653,73.56920000000001,2020Q3
7221,India,p2,Monthly,Digital,N,Low,N,N,5,4.02042244299563,14.506842053288093,70.34486424764661,66.17291572514289,2019Q1
4365,Japan,p2,Bi-annual,Offline,Y,Low,N,N,2,5.0,40.760000000000005,94.60016537112622,87.14500000000001,2020Q3
1622,Japan,p1,Monthly,Offline,N,Medium,N,Y,4,4.0,18.58,80.67170080365649,82.41,2020Q2
4394,USA,p1,Annual,Digital,N,Low,N,N,4,5.0,23.31,75.46660519304805,71.75,2020Q3
6350,India,p1,Annual,Digital,N,High,Y,Y,4,4.010653920733281,23.74263636879263,68.77663218781291,71.27070330345484,2019Q1
7908,Japan,p2,Annual,Digital,N,Medium,Y,Y,5,6.95027808610259,25.29323983975355,86.29270376851363,91.73138796332236,2018Q4
7719,Japan,p1,Bi-annual,Offline,Y,Medium,N,N,3,7.030552838466767,13.315655107062945,87.9416972229524,93.85144473226808,2018Q4
2789,USA,p2,Monthly,Digital,Y,Low,N,N,3,5.0,109.61,68.6393132525549,71.88,2020Q2
4465,USA,p2,Annual,Offline,Y,Medium,Y,N,4,5.0,83.63069999999999,83.44346636231005,86.0452,2020Q3
3034,India,p1,Annual,Digital,N,High,Y,N,2,3.0,5.5,75.1380582059957,69.85470000000001,2020Q2
930,Japan,p1,Bi-annual,Digital,Y,Medium,N,N,1,5.0,20.99,85.60413006569824,88.2,2020Q1
7302,India,p2,Monthly,Digital,Y,Medium,Y,N,3,3.521714788441213,14.755901165246629,69.83022664029332,61.94671530026825,2019Q1
9033,USA,p2,Annual,Offline,N,High,N,N,1,5.510583086661168,78.94981625026733,74.95737069390083,77.12449093519947,2019Q2
6599,India,p1,Annual,Offline,Y,Low,Y,Y,1,4.004460957099147,5.795739474477674,70.22839732797961,68.6706735450896,2019Q1
6498,India,p1,Annual,Digital,Y,Medium,Y,Y,5,5.996124529592709,45.56950774334297,83.53798229436104,70.55435794387549,2019Q2
7636,Japan,p1,Bi-annual,Offline,N,High,N,Y,1,6.000535538616402,7.932241620762993,85.73651481006134,94.11371331757825,2019Q3
2440,India,p1,Monthly,Offline,Y,Medium,N,N,3,5.0,14.17,67.56357766774406,65.42999999999999,2020Q2
3986,Japan,p1,Bi-annual,Digital,Y,Medium,N,N,5,6.0,23.92,83.33133922114587,86.25,2020Q3
2381,Japan,p2,Annual,Offline,Y,Medium,N,N,4,5.0,40.32,93.02789120359662,92.81,2020Q2
5046,USA,p1,Annual,Digital,Y,High,N,Y,2,5.0,55.31,75.90342052042456,75.68,2019Q4
3187,Japan,p2,Annual,Digital,Y,Medium,N,Y,5,4.0,43.28,84.31491091371092,89.71,2020Q3
7362,India,p2,Monthly,Offline,N,Low,Y,Y,1,5.006021460099692,14.557386728673192,74.94397934961891,72.30666773856474,2018Q4
6203,India,p2,Annual,Digital,N,High,Y,N,3,5.0,14.3206,75.4969149573936,73.5248,2019Q4
4777,Japan,p2,Monthly,Digital,Y,Medium,N,Y,5,5.0,50.03,85.83313906377938,85.96,2019Q4
4514,India,p1,Annual,Offline,N,Medium,Y,N,3,2.0,7.850500000000001,67.28396675853399,68.84100000000001,2020Q3
3066,India,p1,Annual,Digital,N,High,Y,N,1,2.0,6.9605000000000015,66.18252525087193,64.0715,2020Q2
1587,India,p2,Annual,Offline,Y,Medium,N,Y,4,4.0,9.28,73.21992527696335,76.62,2020Q2
7592,Japan,p1,Bi-annual,Digital,Y,High,N,Y,2,5.022477129086874,24.659783874255563,83.93374560041762,94.12808183814728,2018Q4
6800,India,p1,Monthly,Offline,N,High,N,Y,1,3.0184999521383773,16.28289386876845,78.20086047436249,81.59326636158853,2019Q1
996,India,p1,Monthly,Offline,N,High,N,N,5,3.0,6.99,76.20898508207475,69.09,2020Q1
1840,Japan,p1,Annual,Offline,N,High,N,Y,3,5.0,17.18,82.50350288695299,83.31,2020Q2
4833,Japan,p2,Monthly,Digital,Y,Medium,N,Y,3,6.0,50.040000000000006,86.34585887000482,84.45,2019Q4
1839,India,p2,Annual,Offline,N,High,N,Y,4,5.0,16.23,69.95457407061942,71.26,2020Q2
7919,Japan,p2,Annual,Digital,Y,Low,N,N,1,6.008591855126763,16.26758488207761,89.56498327760559,83.25561732829627,2018Q4
6718,India,p1,Monthly,Digital,Y,High,Y,Y,3,4.503890943291125,12.385073504922968,73.30997469371783,65.58872935792274,2019Q1
1650,Japan,p1,Monthly,Offline,Y,Medium,N,Y,4,5.0,28.15,82.37810276141659,82.34,2020Q2
7296,India,p2,Monthly,Digital,Y,Low,Y,Y,4,6.008316481314004,109.2553148128897,73.26090069179848,63.47750075951007,2019Q3
1097,Japan,p2,Monthly,Digital,Y,High,N,N,1,5.0,49.99,78.48860337802942,84.77,2020Q1
2406,India,p1,Annual,Offline,N,Medium,N,N,5,4.0,7.86,68.79450019134325,66.72999999999999,2020Q2
1074,India,p1,Annual,Offline,Y,High,N,N,1,3.0,9.49,75.1258575988406,70.56,2020Q1
6703,India,p1,Monthly,Digital,Y,High,N,Y,5,2.9996008494597604,9.939152606513304,59.65676174645695,59.08200600649354,2019Q2
3188,USA,p1,Monthly,Digital,Y,Medium,N,Y,4,5.0,66.25,65.99874452707063,70.74,2020Q3
111,Japan,p2,Bi-annual,Digital,N,Medium,N,Y,4,6.0,26.99,89.94793260410908,91.5,2020Q1
810,Japan,p1,Annual,Digital,Y,Medium,N,N,4,4.0,22.99,83.3441922245139,84.28,2020Q1
5315,India,p2,Annual,Digital,N,Medium,Y,Y,3,5.0,13.271,74.91307147236276,76.12,2019Q4
2507,Japan,p2,Annual,Digital,Y,Medium,N,N,1,5.0,41.18,89.11988806988862,88.52,2020Q2
2110,India,p1,Monthly,Offline,N,Medium,Y,Y,5,4.0,5.5,74.31915856098271,73.45,2020Q2
6432,India,p1,Annual,Digital,Y,Low,N,N,1,4.013552352482243,14.034153121832118,59.099994361472966,65.82525157101249,2018Q4
5254,Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,5.0,12.39,80.70198748714506,88.1,2019Q4
7978,Japan,p2,Annual,Offline,N,Low,N,Y,0,6.990767530490843,10.049565337626763,78.77683609330359,89.4351656913874,2019Q3
1198,USA,p1,Annual,Digital,Y,Low,N,N,3,5.0,54.99,75.37683314419824,73.5,2020Q1
7341,India,p2,Monthly,Offline,N,Low,N,Y,0,4.010579416211887,41.353976652703736,78.96899080318434,72.79570030376317,2019Q1
8332,Japan,p2,Monthly,Offline,Y,Low,N,Y,1,5.9817022916208895,53.86112265357095,81.2778204520419,71.77837278545563,2019Q1
7804,Japan,p1,Monthly,Offline,N,Low,N,Y,5,5.506524553647161,35.68044664992968,83.83381212925488,85.32765608802984,2019Q1
8341,Japan,p2,Monthly,Offline,Y,Medium,N,N,2,4.01656730695551,26.975106281757867,84.75476320265588,80.97146451992631,2019Q2
5782,USA,p1,Annual,Digital,Y,High,N,N,3,6.0,58.48,70.84586748425917,71.48,2019Q4
2542,Japan,p1,Bi-annual,Digital,N,Medium,N,N,1,5.0,16.05,83.23604182875057,83.19,2020Q2
3614,Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,4.0,12.2,86.19579111219085,88.29,2020Q3
3713,USA,p2,Annual,Digital,Y,Medium,Y,Y,4,6.0,83.7207,86.50116306540468,84.5,2020Q3
489,Japan,p2,Bi-annual,Offline,N,Low,N,Y,1,7.0,26.99,91.10372188482609,89.75,2020Q1
8056,Japan,p2,Bi-annual,Digital,N,Low,N,N,1,4.026840211500365,23.824070056681805,79.64354903634147,81.39701782962221,2019Q3
2121,USA,p2,Annual,Offline,Y,Medium,Y,Y,4,6.0,84.9705,87.44326801168508,85.045,2020Q2
8391,USA,p1,Annual,Digital,N,Medium,N,Y,3,4.009764637110376,18.14125160152108,75.11339595787996,70.21909645992625,2019Q3
549,USA,p2,Monthly,Digital,Y,Medium,Y,Y,3,5.0,101.5106,78.96813359330635,80.56,2020Q1
3993,Japan,p2,Annual,Offline,N,Medium,N,N,5,7.0,27.52,90.86867629178091,92.63,2020Q3
4629,USA,p2,Monthly,Offline,Y,High,Y,N,1,4.0,99.2606,84.54635473286066,81.1988,2020Q3
4611,India,p2,Annual,Offline,N,High,Y,N,3,5.0,12.0807,80.62032857622557,77.8835,2020Q3
1654,USA,p1,Annual,Digital,Y,Medium,N,Y,3,6.0,56.09,75.72080578867835,74.4,2020Q2
9058,USA,p2,Annual,Offline,N,High,Y,Y,5,3.994766357987784,27.32033147658028,78.60141706167337,78.9025818065219,2019Q1
1304,USA,p1,Annual,Digital,Y,Medium,Y,N,4,3.0,51.6906,80.91816017740587,78.9488,2020Q1
1892,USA,p1,Annual,Offline,N,High,N,Y,2,4.0,27.11,75.94743171060693,72.88,2020Q2
6794,India,p1,Monthly,Digital,Y,Medium,Y,Y,5,4.493433691969708,35.2132510275171,70.40119104110337,67.51641809304411,2019Q2
725,USA,p2,Monthly,Digital,N,Low,Y,Y,5,5.0,44.6307,79.47234898830114,79.715,2020Q1
8884,USA,p2,Annual,Digital,N,High,Y,Y,2,5.008398939600316,49.78927886617022,89.06732836681233,76.62481360391466,2018Q4
3043,India,p2,Annual,Offline,Y,High,Y,N,1,5.0,10.985,76.63718883508317,77.65299999999999,2020Q2
6760,India,p1,Monthly,Digital,Y,Low,Y,Y,1,4.0008985911837724,7.886487539910776,67.06542137767387,62.916418249968366,2019Q3
2343,India,p2,Monthly,Digital,N,Low,Y,Y,3,6.0,15.8706,73.92334467553675,70.47000000000001,2020Q2
1170,USA,p1,Annual,Digital,N,Low,N,N,4,5.0,24.99,74.85155642161179,71.05,2020Q1
3666,India,p1,Monthly,Digital,N,Low,N,Y,2,4.0,7.05,63.48616623166481,61.94,2020Q3
3856,USA,p1,Annual,Digital,N,High,Y,Y,2,5.0,24.4407,79.13270072637116,75.84,2020Q3
1259,Japan,p2,Annual,Digital,Y,Low,N,N,1,5.0,41.99,85.80828185467183,86.73,2020Q1
5073,Japan,p2,Bi-annual,Offline,N,High,N,Y,1,6.0,27.68,88.96459365981869,90.81,2019Q4
1930,Japan,p1,Monthly,Offline,Y,Low,N,Y,5,4.0,29.82,85.94646997883478,81.67,2020Q2
9180,USA,p2,Annual,Offline,Y,Medium,N,Y,5,5.0056412657464495,30.40698472331764,75.97350712533466,74.49742102780219,2018Q4
1745,USA,p2,Monthly,Digital,N,Medium,N,Y,1,5.0,46.010000000000005,74.18955112695953,74.98,2020Q2
7245,India,p2,Monthly,Digital,N,Medium,N,Y,1,3.0342249579565,21.646864313350903,78.59912626431641,65.56355330603661,2019Q3
1937,India,p2,Annual,Digital,Y,Low,N,Y,4,6.0,7.84,71.56118579340908,73.06,2020Q2
7314,India,p2,Monthly,Offline,N,High,N,Y,1,5.997304707012975,40.32615844827711,79.1290335289835,66.97243500461728,2019Q3
5410,India,p1,Annual,Digital,N,High,Y,Y,4,3.0,7.6107,71.78470842958774,66.975,2019Q4
7568,Japan,p1,Bi-annual,Digital,N,Low,N,Y,2,7.052458291367695,11.94743511337218,89.01398930552732,90.3933371845346,2019Q3
4338,USA,p1,Annual,Digital,N,Low,N,N,4,2.0,23.19,72.68374103515688,72.85,2020Q3
7100,India,p2,Annual,Offline,N,Low,N,N,3,4.011816116397485,13.519221712982532,74.43183395649558,73.66208000813921,2018Q4
5164,USA,p1,Monthly,Digital,Y,Low,N,Y,3,4.0,63.79999999999999,72.99225882784313,72.19,2019Q4
4564,USA,p1,Monthly,Offline,Y,High,Y,N,5,3.0,61.34049999999999,82.07639465296442,79.55399999999999,2020Q3
6130,India,p1,Annual,Offline,N,Medium,Y,N,1,4.0,5.5,76.20964880037906,76.24719999999999,2019Q4
1526,India,p1,Monthly,Offline,Y,Low,Y,N,3,4.0,10.9155,78.08626723623635,71.001,2020Q1
5600,USA,p1,Annual,Offline,Y,Medium,N,N,4,4.0,53.24,78.12372230427465,77.21,2019Q4
1617,Japan,p2,Annual,Offline,N,Medium,N,Y,5,7.0,29.76,92.47240312501695,92.23,2020Q2
8739,USA,p1,Monthly,Offline,N,Low,Y,N,3,4.002114628895275,30.344561668880484,79.99940952733265,77.50265976986088,2018Q4
419,Japan,p2,Bi-annual,Digital,Y,Low,N,Y,3,6.0,37.99,92.34662497515684,94.0,2020Q1
2704,USA,p1,Monthly,Digital,N,High,N,N,2,3.0,30.57,66.80285774461368,65.08,2020Q2
3481,Japan,p2,Annual,Offline,N,High,N,Y,2,7.0,27.24,90.1785658680887,94.75,2020Q3
3048,USA,p1,Annual,Digital,Y,High,Y,N,1,5.0,52.6706,79.80302658376827,77.9688,2020Q2
4996,USA,p1,Monthly,Digital,Y,High,N,Y,2,5.0,68.55999999999999,75.53974807120997,68.93,2019Q4
6408,India,p1,Annual,Digital,Y,High,N,N,1,4.004957728320073,13.736135134774909,64.11486661276675,71.54290012843842,2019Q2
3738,India,p1,Annual,Offline,Y,Medium,Y,Y,5,3.0,8.425500000000001,75.31248048229968,75.14,2020Q3
4012,Japan,p1,Monthly,Digital,N,Medium,N,N,4,6.0,20.05,72.11070563878387,74.38,2020Q3
7053,India,p2,Annual,Digital,Y,Low,N,Y,5,4.005501332994047,10.35725063311855,66.21907102310797,68.59242954552406,2019Q3
2968,USA,p1,Annual,Digital,N,Medium,Y,N,1,4.0,25.7406,75.53065113114965,72.02420000000001,2020Q2
7106,India,p2,Annual,Offline,N,Low,N,Y,5,4.499285027319193,13.640887768431446,74.5097514804914,75.51576712634257,2019Q1
