Unnamed: 0,country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
4248,India,p1,Monthly,Offline,Y,High,N,N,2,4.0,14.13,66.23214626088583,63.02,2020Q3
4249,India,p2,Monthly,Offline,Y,High,N,N,0,4.0,13.67,78.0521899208652,70.86,2020Q3
4250,Japan,p1,Monthly,Offline,Y,High,N,N,2,5.0,30.61,75.62895406356473,79.69999999999999,2020Q3
4251,Japan,p2,Monthly,Offline,Y,High,N,N,1,6.0,52.67,87.14718254369477,87.47999999999999,2020Q3
4252,Japan,p1,Bi-annual,Offline,Y,High,N,N,2,4.0,21.59,83.62055996540703,86.62,2020Q3
4253,Japan,p2,Bi-annual,Offline,Y,High,N,N,2,5.0,40.61,88.15479097669005,88.52,2020Q3
4254,USA,p1,Annual,Digital,Y,High,N,N,2,6.0,54.66,76.59759306124967,74.81,2020Q3
4255,USA,p2,Annual,Digital,Y,High,N,N,2,4.0,87.22999999999999,87.39597102763307,78.71000000000001,2020Q3
4256,India,p1,Annual,Digital,Y,High,N,N,1,3.0,6.82,68.3002807419363,63.43,2020Q3
4257,India,p2,Annual,Digital,Y,High,N,N,2,5.0,8.97,70.05675794773383,72.47000000000001,2020Q3
4258,Japan,p1,Annual,Digital,Y,High,N,N,1,5.0,21.19,84.94562015359881,87.55,2020Q3
4259,Japan,p2,Annual,Digital,Y,High,N,N,2,5.0,44.35,88.6778542073015,87.31,2020Q3
4260,USA,p1,Monthly,Digital,Y,High,N,N,1,6.0,63.76,72.29889499178793,71.32000000000001,2020Q3
4261,USA,p2,Monthly,Digital,Y,High,N,N,2,4.0,108.09,78.33661653368064,74.38000000000001,2020Q3
4262,India,p1,Monthly,Digital,Y,High,N,N,1,3.0,14.41,68.96602617766459,59.8,2020Q3
4263,India,p2,Monthly,Digital,Y,High,N,N,1,5.0,15.94,71.4685775514487,64.67,2020Q3
4264,Japan,p1,Monthly,Digital,Y,High,N,N,2,4.0,25.94,76.03154659870653,79.47,2020Q3
4265,Japan,p2,Monthly,Digital,Y,High,N,N,1,6.0,49.48,82.5496102506625,85.28,2020Q3
4266,Japan,p1,Bi-annual,Digital,Y,High,N,N,2,4.0,22.11,87.85895108772495,89.03999999999999,2020Q3
4267,Japan,p2,Bi-annual,Digital,Y,High,N,N,1,5.0,37.13,86.05093908919092,94.94,2020Q3
4268,USA,p1,Annual,Offline,N,High,N,N,2,5.0,25.93,76.87382536964698,72.56,2020Q3
4269,USA,p2,Annual,Offline,N,High,N,N,1,6.0,38.02,80.09157644329245,80.86,2020Q3
4270,India,p1,Annual,Offline,N,High,N,N,2,5.0,5.9,70.66623152212671,68.69,2020Q3
4271,India,p2,Annual,Offline,N,High,N,N,2,5.0,13.52,75.18474981353526,72.03,2020Q3
4272,Japan,p1,Annual,Offline,N,High,N,N,2,5.0,17.14,78.79740086058739,80.66,2020Q3
4273,Japan,p2,Annual,Offline,N,High,N,N,1,5.0,27.34,95.0,92.81,2020Q3
4274,USA,p1,Monthly,Offline,N,High,N,N,1,3.0,31.17,73.29117579973462,67.91,2020Q3
4275,USA,p2,Monthly,Offline,N,High,N,N,1,3.0,49.56,71.23554778871843,74.38000000000001,2020Q3
4276,India,p1,Monthly,Offline,N,High,N,N,1,1.0,5.5,70.0267072570552,66.89,2020Q3
4277,India,p2,Monthly,Offline,N,High,N,N,2,4.0,15.919999999999998,70.98884639182972,70.66999999999999,2020Q3
4278,Japan,p1,Monthly,Offline,N,High,N,N,1,4.0,19.9,83.86320736118932,80.9,2020Q3
4279,Japan,p2,Monthly,Offline,N,High,N,N,1,4.0,38.36,85.64841979710677,83.38,2020Q3
4280,Japan,p1,Bi-annual,Offline,N,High,N,N,2,6.0,16.38,85.08288534557872,79.92,2020Q3
4281,Japan,p2,Bi-annual,Offline,N,High,N,N,1,6.0,28.45,85.24190912297766,88.21000000000001,2020Q3
4282,USA,p1,Annual,Digital,N,High,N,N,2,4.0,26.62,70.50435489550813,68.93,2020Q3
4283,USA,p2,Annual,Digital,N,High,N,N,2,5.0,38.47,79.52632087070072,77.96,2020Q3
4284,India,p1,Annual,Digital,N,High,N,N,1,1.0,8.04,65.69297778270789,60.18,2020Q3
4285,India,p2,Annual,Digital,N,High,N,N,2,3.0,12.1,71.64569346677582,71.98,2020Q3
4286,Japan,p1,Annual,Digital,N,High,N,N,2,4.0,12.85,87.17503256175598,85.44,2020Q3
4287,Japan,p2,Annual,Digital,N,High,N,N,0,6.0,29.17,85.71540435577458,87.05999999999999,2020Q3
4288,USA,p1,Monthly,Digital,N,High,N,N,2,5.0,29.34,60.7603987524196,66.31,2020Q3
4289,USA,p2,Monthly,Digital,N,High,N,N,1,4.0,47.6,65.82672158893067,72.42,2020Q3
4290,India,p1,Monthly,Digital,N,High,N,N,2,3.0,9.08,60.560174051994366,59.650000000000006,2020Q3
4291,India,p2,Monthly,Digital,N,High,N,N,1,2.0,19.25,73.57839306852739,64.89,2020Q3
4292,Japan,p1,Monthly,Digital,N,High,N,N,1,6.0,17.689999999999998,80.5125708446981,76.25,2020Q3
4293,Japan,p2,Monthly,Digital,N,High,N,N,2,6.0,37.41,84.56784661758837,83.84,2020Q3
4294,Japan,p1,Bi-annual,Digital,N,High,N,N,1,8.0,11.16,86.93660871194413,90.03999999999999,2020Q3
4295,Japan,p2,Bi-annual,Digital,N,High,N,N,0,6.0,25.62,87.98337139506256,90.06,2020Q3
4296,USA,p1,Annual,Offline,Y,Low,N,N,4,5.0,56.3,77.99410371708429,74.64,2020Q3
4297,USA,p2,Annual,Offline,Y,Low,N,N,5,5.0,92.59,76.42760762262972,76.78,2020Q3
4298,India,p1,Annual,Offline,Y,Low,N,N,5,4.0,9.98,76.5149951525207,69.58,2020Q3
4299,India,p2,Annual,Offline,Y,Low,N,N,5,5.0,8.370000000000001,81.8216357178863,75.275,2020Q3
4300,Japan,p1,Annual,Offline,Y,Low,N,N,5,6.0,24.1,87.89364988453728,84.64,2020Q3
4301,Japan,p2,Annual,Offline,Y,Low,N,N,5,7.0,44.48,84.38876881445508,87.67,2020Q3
4302,USA,p1,Monthly,Offline,Y,Low,N,N,5,4.0,64.82,73.63122366550071,72.22,2020Q3
4303,USA,p2,Monthly,Offline,Y,Low,N,N,4,4.0,107.84,77.38611555211236,76.59,2020Q3
4304,India,p1,Monthly,Offline,Y,Low,N,N,5,2.0,9.32,73.57202385200982,70.28,2020Q3
4305,India,p2,Monthly,Offline,Y,Low,N,N,5,4.0,15.04,67.17726380960315,69.735,2020Q3
4306,Japan,p1,Monthly,Offline,Y,Low,N,N,4,5.0,28.4,85.8454613571976,81.42,2020Q3
4307,Japan,p2,Monthly,Offline,Y,Low,N,N,4,7.0,47.18,84.44971847802198,89.05,2020Q3
4308,Japan,p1,Bi-annual,Offline,Y,Low,N,N,5,7.0,19.14,87.78520165086071,88.58,2020Q3
4309,Japan,p2,Bi-annual,Offline,Y,Low,N,N,4,4.0,40.63,87.32861881541197,88.5,2020Q3
4310,USA,p1,Annual,Digital,Y,Low,N,N,5,6.0,55.89,74.06892755698416,73.08999999999999,2020Q3
4311,USA,p2,Annual,Digital,Y,Low,N,N,4,6.0,87.17,84.78036860982071,80.485,2020Q3
4312,India,p1,Annual,Digital,Y,Low,N,N,5,3.0,11.85,66.6863439937921,61.34,2020Q3
4313,India,p2,Annual,Digital,Y,Low,N,N,5,4.0,6.98,77.48726651319876,72.5,2020Q3
4314,Japan,p1,Annual,Digital,Y,Low,N,N,4,7.0,20.06,88.3650580401843,86.72000000000001,2020Q3
4315,Japan,p2,Annual,Digital,Y,Low,N,N,5,7.0,39.010000000000005,86.88363898774872,91.18,2020Q3
4316,USA,p1,Monthly,Digital,Y,Low,N,N,5,5.0,63.24,78.61358833063655,71.84,2020Q3
4317,USA,p2,Monthly,Digital,Y,Low,N,N,5,5.0,107.31,80.78970018364222,75.405,2020Q3
4318,India,p1,Monthly,Digital,Y,Low,N,N,4,5.0,10.37,64.35272729099673,64.33,2020Q3
4319,India,p2,Monthly,Digital,Y,Low,N,N,5,4.0,11.99,70.34324559246318,68.62,2020Q3
4320,Japan,p1,Monthly,Digital,Y,Low,N,N,5,5.0,27.68,78.56520782178885,79.2,2020Q3
4321,Japan,p2,Monthly,Digital,Y,Low,N,N,5,4.0,52.89,81.77059550955671,80.39999999999999,2020Q3
4322,Japan,p1,Bi-annual,Digital,Y,Low,N,N,5,6.0,23.0,87.30349794456045,86.67999999999999,2020Q3
4323,Japan,p2,Bi-annual,Digital,Y,Low,N,N,4,5.0,39.86,95.0,91.475,2020Q3
4324,USA,p1,Annual,Offline,N,Low,N,N,4,3.0,26.18,72.46566250071281,73.78,2020Q3
4325,USA,p2,Annual,Offline,N,Low,N,N,5,6.0,39.91,77.65858786007634,77.99,2020Q3
4326,India,p1,Annual,Offline,N,Low,N,N,4,3.0,6.37,74.82937881622496,67.73,2020Q3
4327,India,p2,Annual,Offline,N,Low,N,N,5,4.0,12.2,79.55917047850792,73.84,2020Q3
4328,Japan,p1,Annual,Offline,N,Low,N,N,5,7.0,13.42,81.20464931291795,84.38,2020Q3
4329,Japan,p2,Annual,Offline,N,Low,N,N,3,6.0,27.77,92.49009073286572,91.645,2020Q3
4330,USA,p1,Monthly,Offline,N,Low,N,N,5,3.0,31.11,69.82209469346245,68.46,2020Q3
4331,USA,p2,Monthly,Offline,N,Low,N,N,5,4.0,46.28,79.52460451101783,76.19,2020Q3
4332,India,p1,Monthly,Offline,N,Low,N,N,4,2.0,8.94,69.5854924823348,63.71,2020Q3
4333,India,p2,Monthly,Offline,N,Low,N,N,5,4.0,16.409999999999997,78.54547795220165,70.17999999999999,2020Q3
4334,Japan,p1,Monthly,Offline,N,Low,N,N,5,5.0,20.5,73.66953370991583,78.33999999999999,2020Q3
4335,Japan,p2,Monthly,Offline,N,Low,N,N,5,5.0,38.89,79.29295426746579,82.115,2020Q3
4336,Japan,p1,Bi-annual,Offline,N,Low,N,N,4,7.0,13.44,86.20620245790117,84.82,2020Q3
4337,Japan,p2,Bi-annual,Offline,N,Low,N,N,4,3.0,29.25,81.75899804107775,86.42999999999999,2020Q3
4338,USA,p1,Annual,Digital,N,Low,N,N,4,2.0,23.19,72.68374103515688,72.85,2020Q3
4339,USA,p2,Annual,Digital,N,Low,N,N,4,5.0,37.510000000000005,82.7530827618371,78.92,2020Q3
4340,India,p1,Annual,Digital,N,Low,N,N,5,4.0,7.36,62.0583565997084,60.86,2020Q3
4341,India,p2,Annual,Digital,N,Low,N,N,5,4.0,12.63,70.46918475347324,70.225,2020Q3
4342,Japan,p1,Annual,Digital,N,Low,N,N,4,3.0,16.87,79.87725178701125,79.46000000000001,2020Q3
4343,Japan,p2,Annual,Digital,N,Low,N,N,5,4.0,31.63,78.04193780360511,83.62,2020Q3
4344,USA,p1,Monthly,Digital,N,Low,N,N,5,5.0,27.34,80.5033751045019,70.76,2020Q3
4345,USA,p2,Monthly,Digital,N,Low,N,N,4,4.0,45.83,72.52865681989809,75.17,2020Q3
4346,India,p1,Monthly,Digital,N,Low,N,N,5,5.0,7.81,57.86339421550972,60.43,2020Q3
4347,India,p2,Monthly,Digital,N,Low,N,N,5,6.0,17.259999999999998,68.80895562367937,66.14500000000001,2020Q3
4348,Japan,p1,Monthly,Digital,N,Low,N,N,5,5.0,16.689999999999998,76.45974387353162,77.25,2020Q3
4349,Japan,p2,Monthly,Digital,N,Low,N,N,5,4.0,35.160000000000004,85.61354359228378,83.14999999999999,2020Q3
4350,Japan,p1,Bi-annual,Digital,N,Low,N,N,5,6.0,12.2,90.01645170583242,87.53,2020Q3
4351,Japan,p2,Bi-annual,Digital,N,Low,N,N,5,6.0,29.3,81.36035714158655,87.85,2020Q3
4352,USA,p1,Annual,Offline,Y,Low,N,N,4,6.0,57.63,70.42354930253022,72.33,2020Q3
4353,USA,p2,Annual,Offline,Y,Low,N,N,3,5.0,91.33,74.20713792268697,76.815,2020Q3
4354,India,p1,Annual,Offline,Y,Low,N,N,4,4.0,9.61,79.64875342137591,69.46,2020Q3
4355,India,p2,Annual,Offline,Y,Low,N,N,3,6.0,11.32,72.83203328862406,71.1,2020Q3
4356,Japan,p1,Annual,Offline,Y,Low,N,N,3,5.0,25.19,87.47740362210936,82.08,2020Q3
4357,Japan,p2,Annual,Offline,Y,Low,N,N,4,7.0,39.41,90.78976934209922,92.74,2020Q3
4358,USA,p1,Monthly,Offline,Y,Low,N,N,3,5.0,63.73,74.32324122675034,72.33,2020Q3
4359,USA,p2,Monthly,Offline,Y,Low,N,N,3,4.0,105.65,73.36051392073307,77.555,2020Q3
4360,India,p1,Monthly,Offline,Y,Low,N,N,4,4.0,9.87,71.63166414090796,69.24000000000001,2020Q3
4361,India,p2,Monthly,Offline,Y,Low,N,N,3,5.0,15.23,74.59641502808026,68.32000000000001,2020Q3
4362,Japan,p1,Monthly,Offline,Y,Low,N,N,4,4.0,29.69,79.71597562185391,78.66,2020Q3
4363,Japan,p2,Monthly,Offline,Y,Low,N,N,3,5.0,48.6,87.89660989731115,87.63,2020Q3
4364,Japan,p1,Bi-annual,Offline,Y,Low,N,N,3,5.0,22.52,84.92469211319326,84.22,2020Q3
4365,Japan,p2,Bi-annual,Offline,Y,Low,N,N,2,5.0,40.760000000000005,94.60016537112622,87.14500000000001,2020Q3
4366,USA,p1,Annual,Digital,Y,Low,N,N,2,3.0,56.38,71.27016855519615,72.11,2020Q3
4367,USA,p2,Annual,Digital,Y,Low,N,N,3,6.0,90.51,79.73532201381836,75.92,2020Q3
4368,India,p1,Annual,Digital,Y,Low,N,N,3,4.0,10.57,67.71198598292075,61.15,2020Q3
4369,India,p2,Annual,Digital,Y,Low,N,N,3,4.0,7.65,76.31553109441208,71.83,2020Q3
4370,Japan,p1,Annual,Digital,Y,Low,N,N,3,5.0,25.8,86.47277388468676,80.0,2020Q3
4371,Japan,p2,Annual,Digital,Y,Low,N,N,4,5.0,39.5,85.96084047669679,89.46499999999999,2020Q3
4372,USA,p1,Monthly,Digital,Y,Low,N,N,3,6.0,64.82,70.01977260146882,69.77,2020Q3
4373,USA,p2,Monthly,Digital,Y,Low,N,N,3,6.0,108.53,75.35725280023563,72.96,2020Q3
4374,India,p1,Monthly,Digital,Y,Low,N,N,3,2.0,12.17,67.41176956144866,61.06,2020Q3
4375,India,p2,Monthly,Digital,Y,Low,N,N,3,5.0,11.23,67.43052516259948,69.38000000000001,2020Q3
4376,Japan,p1,Monthly,Digital,Y,Low,N,N,3,6.0,25.48,80.4503543315183,80.42,2020Q3
4377,Japan,p2,Monthly,Digital,Y,Low,N,N,4,6.0,50.9,79.53153046898787,81.165,2020Q3
4378,Japan,p1,Bi-annual,Digital,Y,Low,N,N,3,6.0,19.59,93.1282500931814,89.60000000000001,2020Q3
4379,Japan,p2,Bi-annual,Digital,Y,Low,N,N,4,5.0,39.41,94.45396654793603,90.7,2020Q3
4380,USA,p1,Annual,Offline,N,Low,N,N,3,5.0,25.09,75.21727387131192,73.4,2020Q3
4381,USA,p2,Annual,Offline,N,Low,N,N,5,5.0,38.21,83.64566251416902,79.69,2020Q3
4382,India,p1,Annual,Offline,N,Low,N,N,4,6.0,8.35,61.3679633592375,64.77,2020Q3
4383,India,p2,Annual,Offline,N,Low,N,N,5,4.0,15.32,70.42101525800506,69.495,2020Q3
4384,Japan,p1,Annual,Offline,N,Low,N,N,3,4.0,17.39,75.46513251339364,79.91999999999999,2020Q3
4385,Japan,p2,Annual,Offline,N,Low,N,N,3,8.0,30.64,85.6366897185279,87.55,2020Q3
4386,USA,p1,Monthly,Offline,N,Low,N,N,3,4.0,31.3,72.82306042090316,66.8,2020Q3
4387,USA,p2,Monthly,Offline,N,Low,N,N,2,5.0,46.52,75.06539523137685,75.95,2020Q3
4388,India,p1,Monthly,Offline,N,Low,N,N,3,1.0,8.22,67.09788934517583,63.45000000000001,2020Q3
4389,India,p2,Monthly,Offline,N,Low,N,N,3,5.0,16.74,78.10917169665254,68.625,2020Q3
4390,Japan,p1,Monthly,Offline,N,Low,N,N,4,3.0,17.869999999999997,82.49725216461121,80.48,2020Q3
4391,Japan,p2,Monthly,Offline,N,Low,N,N,4,6.0,33.02,95.0,86.76,2020Q3
4392,Japan,p1,Bi-annual,Offline,N,Low,N,N,3,7.0,12.64,83.37172366908763,84.14999999999999,2020Q3
4393,Japan,p2,Bi-annual,Offline,N,Low,N,N,3,6.0,24.26,83.00577293635284,91.42,2020Q3
4394,USA,p1,Annual,Digital,N,Low,N,N,4,5.0,23.31,75.46660519304805,71.75,2020Q3
4395,USA,p2,Annual,Digital,N,Low,N,N,3,5.0,39.620000000000005,75.97910059265956,75.58500000000001,2020Q3
4396,India,p1,Annual,Digital,N,Low,N,N,3,4.0,5.5,62.45037798089044,63.900000000000006,2020Q3
4397,India,p2,Annual,Digital,N,Low,N,N,4,4.0,17.73,64.3646509228092,63.9,2020Q3
4398,Japan,p1,Annual,Digital,N,Low,N,N,4,5.0,13.61,75.11220170708737,81.25,2020Q3
4399,Japan,p2,Annual,Digital,N,Low,N,N,4,5.0,28.16,93.1941071089098,87.09,2020Q3
4400,USA,p1,Monthly,Digital,N,Low,N,N,3,4.0,32.44,62.544271827478646,64.67999999999999,2020Q3
4401,USA,p2,Monthly,Digital,N,Low,N,N,4,3.0,49.23,79.45302655046646,70.545,2020Q3
4402,India,p1,Monthly,Digital,N,Low,N,N,3,4.0,9.19,62.34212198771201,59.05,2020Q3
4403,India,p2,Monthly,Digital,N,Low,N,N,2,2.0,16.22,69.46233562006,65.96,2020Q3
4404,Japan,p1,Monthly,Digital,N,Low,N,N,3,6.0,16.409999999999997,78.32904973006968,76.06,2020Q3
4405,Japan,p2,Monthly,Digital,N,Low,N,N,3,6.0,38.29,83.48592213915788,79.53,2020Q3
4406,Japan,p1,Bi-annual,Digital,N,Low,N,N,3,5.0,16.47,76.14319350604057,82.28,2020Q3
4407,Japan,p2,Bi-annual,Digital,N,Low,N,N,4,7.0,29.75,85.8521735147894,86.175,2020Q3
4408,USA,p1,Annual,Offline,Y,Low,N,N,1,3.0,55.0,67.55536204332083,73.0,2020Q3
4409,USA,p2,Annual,Offline,Y,Low,N,N,1,5.0,89.30999999999999,79.84389894413627,77.61000000000001,2020Q3
4410,India,p1,Annual,Offline,Y,Low,N,N,1,5.0,8.92,69.90371122909812,69.66,2020Q3
4411,India,p2,Annual,Offline,Y,Low,N,N,1,4.0,11.44,72.07650338705051,70.97999999999999,2020Q3
4412,Japan,p1,Annual,Offline,Y,Low,N,N,0,5.0,21.39,88.58537794284833,84.89999999999999,2020Q3
4413,Japan,p2,Annual,Offline,Y,Low,N,N,1,6.0,43.66,80.55243997063906,88.245,2020Q3
4414,USA,p1,Monthly,Offline,Y,Low,N,N,1,3.0,66.83,71.48506180521724,69.22999999999999,2020Q3
4415,USA,p2,Monthly,Offline,Y,Low,N,N,1,5.0,107.73,76.6197559275914,73.27000000000001,2020Q3
4416,India,p1,Monthly,Offline,Y,Low,N,N,2,4.0,9.1,70.69547168063274,67.07000000000001,2020Q3
4417,India,p2,Monthly,Offline,Y,Low,N,N,1,5.0,12.8,79.07482200444636,69.77,2020Q3
4418,Japan,p1,Monthly,Offline,Y,Low,N,N,1,5.0,30.58,79.99027468760434,77.28,2020Q3
4419,Japan,p2,Monthly,Offline,Y,Low,N,N,1,5.0,52.58,79.65307092804782,83.895,2020Q3
4420,Japan,p1,Bi-annual,Offline,Y,Low,N,N,1,6.0,21.54,82.21313440849653,84.22,2020Q3
4421,Japan,p2,Bi-annual,Offline,Y,Low,N,N,2,6.0,40.03,85.41810024741297,87.14,2020Q3
4422,USA,p1,Annual,Digital,Y,Low,N,N,0,4.0,53.84,79.56400611462372,74.65,2020Q3
4423,USA,p2,Annual,Digital,Y,Low,N,N,1,4.0,90.23,78.61292729383239,74.24000000000001,2020Q3
4424,India,p1,Annual,Digital,Y,Low,N,N,1,3.0,10.07,64.45076477494199,58.71,2020Q3
4425,India,p2,Annual,Digital,Y,Low,N,N,2,5.0,7.050000000000001,75.30912840584367,71.695,2020Q3
4426,Japan,p1,Annual,Digital,Y,Low,N,N,2,3.0,21.09,84.90697120576723,84.22,2020Q3
4427,Japan,p2,Annual,Digital,Y,Low,N,N,0,6.0,39.63,89.02525116822565,89.09,2020Q3
4428,USA,p1,Monthly,Digital,Y,Low,N,N,1,3.0,68.58,69.54125383324755,65.03,2020Q3
4429,USA,p2,Monthly,Digital,Y,Low,N,N,1,4.0,105.22,83.80334965914665,75.78,2020Q3
4430,India,p1,Monthly,Digital,Y,Low,N,N,1,3.0,14.36,67.08581412384885,58.870000000000005,2020Q3
4431,India,p2,Monthly,Digital,Y,Low,N,N,1,4.0,11.43,73.56877723963841,67.465,2020Q3
4432,Japan,p1,Monthly,Digital,Y,Low,N,N,1,6.0,25.71,80.58258225927432,77.25,2020Q3
4433,Japan,p2,Monthly,Digital,Y,Low,N,N,1,5.0,49.63,84.07557713453906,81.21,2020Q3
4434,Japan,p1,Bi-annual,Digital,Y,Low,N,N,2,5.0,22.68,80.1497382194456,86.02,2020Q3
4435,Japan,p2,Bi-annual,Digital,Y,Low,N,N,1,5.0,37.6,92.1244874985762,92.51,2020Q3
4436,USA,p1,Annual,Offline,N,Low,N,N,1,3.0,27.22,69.61593277333321,70.28999999999999,2020Q3
4437,USA,p2,Annual,Offline,N,Low,N,N,1,4.0,38.64,85.92655684011565,79.015,2020Q3
4438,India,p1,Annual,Offline,N,Low,N,N,1,5.0,5.83,70.96926493714679,67.28999999999999,2020Q3
4439,India,p2,Annual,Offline,N,Low,N,N,1,3.0,16.67,70.12140195334285,65.94,2020Q3
4440,Japan,p1,Annual,Offline,N,Low,N,N,0,5.0,17.09,83.816353178502,77.28,2020Q3
4441,Japan,p2,Annual,Offline,N,Low,N,N,1,6.0,29.74,83.37447898937954,87.47,2020Q3
4442,USA,p1,Monthly,Offline,N,Low,N,N,1,3.0,30.93,64.86107210376659,66.68,2020Q3
4443,USA,p2,Monthly,Offline,N,Low,N,N,1,4.0,49.620000000000005,76.28131788095637,73.095,2020Q3
4444,India,p1,Monthly,Offline,N,Low,N,N,2,5.0,7.76,68.42412773806714,62.93,2020Q3
4445,India,p2,Monthly,Offline,N,Low,N,N,1,3.0,16.22,73.18937577493165,68.41,2020Q3
4446,Japan,p1,Monthly,Offline,N,Low,N,N,1,6.0,20.07,77.97152969145236,78.28,2020Q3
4447,Japan,p2,Monthly,Offline,N,Low,N,N,1,5.0,38.02,81.34158161659653,79.8,2020Q3
4448,Japan,p1,Bi-annual,Offline,N,Low,N,N,1,6.0,12.95,79.17880400887796,80.9,2020Q3
4449,Japan,p2,Bi-annual,Offline,N,Low,N,N,1,6.0,27.97,81.00162666364533,86.975,2020Q3
4450,USA,p1,Annual,Digital,N,Low,N,N,2,5.0,24.55,74.86584396276655,70.02,2020Q3
4451,USA,p2,Annual,Digital,N,Low,N,N,1,4.0,40.46,76.33187873576658,74.5,2020Q3
4452,India,p1,Annual,Digital,N,Low,N,N,0,4.0,6.11,60.13940991879707,60.64,2020Q3
4453,India,p2,Annual,Digital,N,Low,N,N,2,6.0,12.8,65.86216122254211,68.34,2020Q3
4454,Japan,p1,Annual,Digital,N,Low,N,N,1,6.0,17.64,74.11571683985233,77.22,2020Q3
4455,Japan,p2,Annual,Digital,N,Low,N,N,0,5.0,28.34,85.77097322972386,85.19500000000001,2020Q3
4456,USA,p1,Monthly,Digital,N,Low,N,N,0,3.0,32.29,62.59422212395221,61.89,2020Q3
4457,USA,p2,Monthly,Digital,N,Low,N,N,1,4.0,46.45,75.02953270151562,72.10000000000001,2020Q3
4458,India,p1,Monthly,Digital,N,Low,N,N,1,4.0,5.5,61.375833448835465,62.33,2020Q3
4459,India,p2,Monthly,Digital,N,Low,N,N,1,3.0,19.14,65.85772016088623,63.04,2020Q3
4460,Japan,p1,Monthly,Digital,N,Low,N,N,1,4.0,20.22,74.77970794175351,71.27,2020Q3
4461,Japan,p2,Monthly,Digital,N,Low,N,N,1,6.0,34.07,80.10495814822649,83.505,2020Q3
4462,Japan,p1,Bi-annual,Digital,N,Low,N,N,1,7.0,13.2,82.33558152241764,85.55000000000001,2020Q3
4463,Japan,p2,Bi-annual,Digital,N,Low,N,N,1,6.0,25.11,82.52188588686819,88.61,2020Q3
4464,USA,p1,Annual,Offline,Y,Medium,Y,N,4,4.0,55.1405,81.8496943435944,77.362,2020Q3
4465,USA,p2,Annual,Offline,Y,Medium,Y,N,4,5.0,83.63069999999999,83.44346636231005,86.0452,2020Q3
4466,India,p1,Annual,Offline,Y,Medium,Y,N,5,4.0,10.8906,74.68836312010353,72.8236,2020Q3
4467,India,p2,Annual,Offline,Y,Medium,Y,N,5,5.0,8.705,73.22550917845417,78.904,2020Q3
4468,USA,p1,Monthly,Offline,Y,Medium,Y,N,5,3.0,58.6907,77.59762056510343,79.2278,2020Q3
4469,USA,p2,Monthly,Offline,Y,Medium,Y,N,4,5.0,100.2606,83.15808627223277,83.31519999999999,2020Q3
4470,India,p1,Monthly,Offline,Y,Medium,Y,N,5,4.0,13.5655,74.29807940707087,69.38,2020Q3
4471,India,p2,Monthly,Offline,Y,Medium,Y,N,5,6.0,9.1607,81.00567438624314,80.5164,2020Q3
4472,USA,p1,Annual,Digital,Y,Medium,Y,N,4,5.0,52.71060000000001,72.47505339516513,77.92880000000001,2020Q3
4473,USA,p2,Annual,Digital,Y,Medium,Y,N,5,4.0,83.851,82.85179389165316,83.38,2020Q3
4474,India,p1,Annual,Digital,Y,Medium,Y,N,5,3.0,8.355500000000001,70.71435881931664,68.0595,2020Q3
4475,India,p2,Annual,Digital,Y,Medium,Y,N,5,4.0,8.087,78.99017001654161,76.61920000000002,2020Q3
4476,USA,p1,Monthly,Digital,Y,Medium,Y,N,4,4.0,60.51059999999999,78.29727748603688,75.2748,2020Q3
4477,USA,p2,Monthly,Digital,Y,Medium,Y,N,5,4.0,101.9605,76.97042511994586,79.86299999999999,2020Q3
4478,India,p1,Monthly,Digital,Y,Medium,Y,N,5,4.0,8.625699999999998,72.2475963650269,70.219,2020Q3
4479,India,p2,Monthly,Digital,Y,Medium,Y,N,5,5.0,11.1306,77.56957350121489,73.796,2020Q3
4480,USA,p1,Annual,Offline,N,Medium,Y,N,5,4.0,23.7805,82.37180805649912,79.19299999999998,2020Q3
4481,USA,p2,Annual,Offline,N,Medium,Y,N,5,6.0,37.0407,80.72795776744798,84.56230000000002,2020Q3
4482,India,p1,Annual,Offline,N,Medium,Y,N,5,6.0,6.240600000000001,71.35457325084418,72.10600000000001,2020Q3
4483,India,p2,Annual,Offline,N,Medium,Y,N,4,6.0,15.411,79.03149939031358,77.31299999999999,2020Q3
4484,USA,p1,Monthly,Offline,N,Medium,Y,N,5,5.0,27.3405,74.81809043286023,74.72350000000002,2020Q3
4485,USA,p2,Monthly,Offline,N,Medium,Y,N,5,5.0,47.3907,77.70317894454769,77.98219999999999,2020Q3
4486,India,p1,Monthly,Offline,N,Medium,Y,N,5,4.0,5.5,76.97928601785347,72.119,2020Q3
4487,India,p2,Monthly,Offline,N,Medium,Y,N,5,2.0,19.5705,73.30901007255049,70.579,2020Q3
4488,USA,p1,Annual,Digital,N,Medium,Y,N,5,5.0,23.2207,79.61584931104497,76.56779999999999,2020Q3
4489,USA,p2,Annual,Digital,N,Medium,Y,N,5,4.0,36.8206,84.73817463025804,82.83519999999999,2020Q3
4490,India,p1,Annual,Digital,N,Medium,Y,N,5,5.0,5.5,65.88353746168872,66.63600000000001,2020Q3
4491,India,p2,Annual,Digital,N,Medium,Y,N,5,4.0,12.7807,78.55500993168617,74.562,2020Q3
